tree_id,civic_number,std_street,genus_name,species_name,cultivar_name,common_name,assigned,root_barrier,plant_area,on_street_block,on_street,neighbourhood_name,street_side_name,height_range_id,diameter,curb,date_planted,longitude,latitude
170800,618,QUEBEC ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,C,100,E GEORGIA ST,DOWNTOWN,ODD,2,5,Y,NA,NA,NA
170802,618,QUEBEC ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,C,100,E GEORGIA ST,DOWNTOWN,ODD,2,5,Y,NA,NA,NA
170806,100,E GEORGIA ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,C,200,E GEORGIA ST,DOWNTOWN,EVEN,2,5,Y,NA,NA,NA
171086,2020,HARRISON DRIVE,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,5,2000,HARRISON DRIVE,VICTORIA-FRASERVIEW,EVEN,2,3,Y,1996-11-28,NA,NA
171088,2020,HARRISON DRIVE,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,5,2000,HARRISON DRIVE,VICTORIA-FRASERVIEW,EVEN,2,3,Y,1996-11-28,-123.063736,49.209717
171399,4545,W 6TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,12,4500,W 6TH AV,WEST POINT GREY,ODD,2,3,Y,1996-12-12,-123.21046,49.26736
171446,2250,OXFORD ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,7,2200,OXFORD ST,GRANDVIEW-WOODLAND,EVEN,2,7.5,Y,1996-12-18,-123.0586,49.285658
171517,2243,OXFORD ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,7,2200,OXFORD ST,GRANDVIEW-WOODLAND,ODD,2,7.5,Y,1996-12-19,-123.058629,49.285753
171736,4501,CAMBIE ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,50,4500,CAMBIE ST,SOUTH CAMBIE,MED,2,3,Y,1997-01-17,NA,NA
172226,77,N GARDEN DRIVE,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,N,2200,OXFORD ST,GRANDVIEW-WOODLAND,ODD,2,5.5,Y,1997-02-28,-123.057954,49.285654
172229,2306,ETON ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,C,2300,ETON ST,GRANDVIEW-WOODLAND,EVEN,1,4,Y,1997-02-28,-123.057538,49.287458
172230,2306,ETON ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,7,200,N GARDEN DRIVE,GRANDVIEW-WOODLAND,EVEN,2,3,Y,1997-02-28,-123.057646,49.287406
172332,275,N GARDEN DRIVE,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,7,200,N GARDEN DRIVE,GRANDVIEW-WOODLAND,ODD,2,3,Y,1997-02-28,-123.057779,49.287383
172347,225,N GARDEN DRIVE,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,7,2300,CAMBRIDGE ST,GRANDVIEW-WOODLAND,EVEN,2,4,Y,1997-02-27,NA,NA
173044,1308,W 37TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,8,5300,HUDSON ST,SHAUGHNESSY,ODD,2,4,Y,1997-05-01,-123.134791,49.237678
173158,806,E 30TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,12,800,E 30TH AV,KENSINGTON-CEDAR COTTAGE,EVEN,2,7,Y,1998-02-20,-123.087633,49.243222
173185,5311,MAIN ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,5,100,E 37TH AV,RILEY PARK,MED,2,3,Y,1997-05-16,-123.101866,49.237247000000004
173702,2842,W 49TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,10,2800,W 49TH AV,KERRISDALE,EVEN,2,5,Y,1999-03-30,-123.16862,49.22727
176212,7357,VIVIAN DRIVE,STYRAX,OBASSIA,NA,FRAGRANT SNOWBELL,N,N,12,7300,VIVIAN DRIVE,VICTORIA-FRASERVIEW,ODD,2,3,Y,1998-03-02,NA,NA
176213,7375,VIVIAN DRIVE,STYRAX,OBASSIA,NA,FRAGRANT SNOWBELL,N,N,12,7300,VIVIAN DRIVE,VICTORIA-FRASERVIEW,ODD,2,3,Y,1998-03-02,NA,NA
178160,1395,RUPERT ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,8,3200,KITCHENER ST,HASTINGS-SUNRISE,ODD,2,3,Y,1998-11-20,-123.0343,49.272325
178621,1412,CLARK DRIVE,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,4,1400,CLARK DRIVE,KENSINGTON-CEDAR COTTAGE,EVEN,2,3,Y,1998-12-08,NA,NA
178624,5204,VICTORIA DRIVE,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,4,5204,E 36TH AV,KENSINGTON-CEDAR COTTAGE,EVEN,2,3,Y,1998-12-08,NA,NA
178850,722,W 69TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,9,700,W 69TH AV,MARPOLE,EVEN,2,7,Y,1999-01-19,-123.121851,49.209289
178861,704,W 69TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,9,700,W 69TH AV,MARPOLE,EVEN,1,6,Y,1999-01-18,-123.120742,49.209278
178865,761,W 69TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,8,700,W 69TH AV,MARPOLE,ODD,2,3.25,Y,1999-01-18,-123.122915,49.2094
178875,1360,W KING EDWARD AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,7,1300,W KING EDWARD AV,SHAUGHNESSY,EVEN,2,3.25,Y,1999-01-18,-123.13576,49.249217
179598,5555,YEW ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,B,5500,YEW ST,ARBUTUS-RIDGE,ODD,2,8,Y,NA,-123.158596,49.236372
179757,3191,W 7TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,7,2200,TRUTCH ST,KITSILANO,EVEN,2,3,Y,1999-04-19,-123.17577,49.26625
179978,2248,E 47TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,7,2200,E 47TH AV,VICTORIA-FRASERVIEW,EVEN,2,3,Y,1999-04-28,-123.061038,49.227547
60227,3100,BLANCA ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,4,3100,BLANCA ST,WEST POINT GREY,EVEN,2,3,Y,2000-04-03,-123.21526,49.25922
64972,6159,ROSS ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,Y,5,6100,ROSS ST,SUNSET,ODD,1,3.5,Y,2008-01-28,-123.082696,49.228225
65465,1938,W KING EDWARD AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,Y,6,1900,W KING EDWARD AV,SHAUGHNESSY,EVEN,1,3.5,Y,2007-04-12,-123.150118,49.249928
68184,3680,COLLINGWOOD ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,10,3600,COLLINGWOOD ST,DUNBAR-SOUTHLANDS,EVEN,2,3.5,N,2001-11-06,-123.18176,49.25399
68185,3680,COLLINGWOOD ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,8,3600,COLLINGWOOD ST,DUNBAR-SOUTHLANDS,EVEN,1,3,N,2007-03-01,-123.18177,49.25393
99613,2796,PARKER ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,Y,8,1000,KASLO ST,HASTINGS-SUNRISE,ODD,1,3,Y,2008-02-08,-123.046921,49.275533
99705,2796,PARKER ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,Y,8,1000,KASLO ST,HASTINGS-SUNRISE,ODD,1,3,Y,2008-02-08,-123.046919,49.275653
102183,2835,SOPHIA ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,3,2800,SOPHIA ST,MOUNT PLEASANT,ODD,2,3,Y,NA,-123.098398,49.259981
13422,2321,FRANKLIN ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,6,2300,FRANKLIN ST,GRANDVIEW-WOODLAND,ODD,1,3,Y,2011-02-07,-123.057626,49.282131
93902,9040,SHAUGHNESSY ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,5,9000,SHAUGHNESSY ST,MARPOLE,EVEN,2,2,N,NA,-123.126979,49.20325
93905,9040,SHAUGHNESSY ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,5,9000,SHAUGHNESSY ST,MARPOLE,EVEN,2,2,N,NA,-123.12666,49.202939
95018,6690,MARINE CRESCENT,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,8,6600,MARINE CRESCENT,KERRISDALE,EVEN,2,3,Y,2002-01-22,-123.163745,49.225322
140862,9040,SHAUGHNESSY ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,5,9000,SHAUGHNESSY ST,MARPOLE,ODD,1,3,Y,2016-04-13,NA,NA
141025,2080,WALL ST,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,N,N,B,2000,WALL ST,GRANDVIEW-WOODLAND,EVEN,1,3,Y,NA,NA,NA
141103,2080,WALL ST,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,N,N,B,2000,WALL ST,GRANDVIEW-WOODLAND,EVEN,1,3,Y,NA,NA,NA
141125,1562,E 8TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,B,1500,E 8TH AV,GRANDVIEW-WOODLAND,EVEN,1,3,N,2014-12-18,-123.072153,49.263208
141267,3405,E 4TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,7,1900,CASSIAR ST,HASTINGS-SUNRISE,EVEN,1,5,N,2003-01-20,NA,NA
141419,2140,WALL ST,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,N,N,B,2100,WALL ST,GRANDVIEW-WOODLAND,EVEN,1,3,Y,NA,NA,NA
141424,2140,WALL ST,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,N,N,B,2100,WALL ST,GRANDVIEW-WOODLAND,EVEN,1,3,Y,NA,NA,NA
141490,2140,WALL ST,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,N,N,B,2100,WALL ST,GRANDVIEW-WOODLAND,EVEN,1,3,Y,NA,NA,NA
141532,3516,QUADRA ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,N,3500,QUADRA ST,DUNBAR-SOUTHLANDS,EVEN,1,3,Y,2016-01-29,NA,NA
136180,4334,JOHN ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,3,4300,JOHN ST,RILEY PARK,EVEN,2,6,Y,1993-03-12,-123.097258,49.246403
136220,5206,PRINCE EDWARD ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,9,5200,PRINCE EDWARD ST,RILEY PARK,EVEN,2,5,Y,1994-01-05,-123.096947,49.237903
136268,3485,W 18TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,13,3400,W 18TH AV,DUNBAR-SOUTHLANDS,ODD,1,5.5,Y,NA,-123.18148,49.25652
136920,4260,JOHN ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,3,4200,JOHN ST,RILEY PARK,EVEN,1,4,Y,1993-03-17,-123.097238,49.246881
136942,4156,JOHN ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,3,4100,JOHN ST,RILEY PARK,EVEN,2,6,Y,1993-03-16,-123.097153,49.248
136943,4144,JOHN ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,3,4100,JOHN ST,RILEY PARK,EVEN,2,8,Y,1993-03-16,-123.097143,49.248103
138566,2089,BAYSWATER ST,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,N,Y,3,2000,BAYSWATER ST,KITSILANO,ODD,1,3,N,2014-04-03,-123.17117,49.26772
139276,2639,KITCHENER ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,8,2600,KITCHENER ST,HASTINGS-SUNRISE,ODD,1,3,Y,NA,NA,NA
139393,2608,KITCHENER ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,7,2600,KITCHENER ST,HASTINGS-SUNRISE,EVEN,1,3,Y,NA,NA,NA
139403,2488,PARKER ST,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,N,N,N,1000,KAMLOOPS ST,HASTINGS-SUNRISE,ODD,1,3,Y,NA,NA,NA
139586,3105,GRAVELEY ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,8,1500,LILLOOET ST,HASTINGS-SUNRISE,EVEN,2,3.5,Y,2000-12-19,-123.038864,49.270808
139591,3104,GRAVELEY ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,4,1600,LILLOOET ST,HASTINGS-SUNRISE,EVEN,2,3,Y,2000-12-19,-123.038865,49.270106
139598,3095,GRAVELEY ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,N,1500,LILLOOET ST,HASTINGS-SUNRISE,ODD,2,3,Y,2000-12-20,-123.03901,49.270786
139627,1401,WINDERMERE ST,STYRAX,OBASSIA,NA,FRAGRANT SNOWBELL,Y,N,3,1400,WINDERMERE ST,HASTINGS-SUNRISE,ODD,2,5.25,Y,1997-01-07,-123.036476,49.271983
139628,1401,WINDERMERE ST,STYRAX,OBASSIA,NA,FRAGRANT SNOWBELL,Y,N,3,1400,WINDERMERE ST,HASTINGS-SUNRISE,ODD,2,7.75,Y,1997-01-07,-123.03648,49.271811
144379,7880,YUKON ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,3,7800,YUKON ST,MARPOLE,EVEN,1,3,Y,2010-10-14,-123.114632,49.213172
144837,3403,E 45TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,Y,3,5900,TYNE ST,KILLARNEY,EVEN,1,3,N,2016-03-10,NA,NA
144842,3403,E 45TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,Y,3,5900,TYNE ST,KILLARNEY,ODD,1,3,N,2016-03-10,NA,NA
144844,2066,E PENDER ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,8,2000,E PENDER ST,GRANDVIEW-WOODLAND,EVEN,1,3,Y,NA,NA,NA
144860,5882,TYNE ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,Y,3,5800,TYNE ST,KILLARNEY,EVEN,1,3,N,2016-03-14,NA,NA
144886,2205,PARKER ST,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,N,N,B,900,TEMPLETON DRIVE,GRANDVIEW-WOODLAND,EVEN,1,3,Y,NA,NA,NA
145383,2255,GRANT ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,8,2200,GRANT ST,GRANDVIEW-WOODLAND,ODD,1,3,Y,NA,NA,NA
146536,2003,GRAVELEY ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,10,1500,SEMLIN DRIVE,GRANDVIEW-WOODLAND,EVEN,1,4,Y,2011-03-02,-123.063741,49.270492
148593,6150,ROSS ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,Y,5,6100,ROSS ST,SUNSET,EVEN,1,3,Y,2008-01-28,-123.08255,49.228358
148778,1416,E 13TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,7,1400,E 13TH AV,KENSINGTON-CEDAR COTTAGE,EVEN,1,4.25,Y,1993-10-28,-123.075254,49.25865
13469,2299,FRANKLIN ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,6,2200,FRANKLIN ST,GRANDVIEW-WOODLAND,ODD,1,3,Y,2011-02-07,-123.057746,49.282131
16932,561,E 16TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,3,800,E 16TH AV,MOUNT PLEASANT,ODD,1,3.5,Y,2005-03-08,NA,NA
716,1925,W KING EDWARD AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,8,1900,W KING EDWARD AV,SHAUGHNESSY,ODD,1,3,Y,2014-12-16,-123.149539,49.250031
3107,2090,W 1ST AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,b,2000,W 1ST AV,KITSILANO,EVEN,1,3,Y,2009-12-03,NA,NA
4278,2700,W 5TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,6,2100,STEPHENS ST,KITSILANO,ODD,2,5,N,NA,-123.166476,49.267209
4797,2050,W 1ST AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,b,2000,W 1ST AV,KITSILANO,EVEN,1,3,Y,2009-12-03,NA,NA
5204,1655,WHYTE AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,50,1600,WHYTE AV,KITSILANO,ODD,1,3,N,NA,NA,NA
5608,4548,W 6TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,12,4500,W 6TH AV,WEST POINT GREY,EVEN,2,5,Y,1996-12-11,-123.21024,49.26726
6019,1980,W 1ST AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,b,1900,W 1ST AV,KITSILANO,EVEN,1,3,Y,2009-12-02,-123.149627,49.270661
8158,2323,CAROLINA ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,3,500,E 7TH AV,MOUNT PLEASANT,EVEN,3,17.5,Y,NA,-123.091254,49.264292
19019,53,N BOUNDARY ROAD,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,Y,4,0,N BOUNDARY ROAD,HASTINGS-SUNRISE,ODD,1,3,Y,2008-12-02,-123.023646,49.285332
19565,601,N BOUNDARY ROAD,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,40,600,N BOUNDARY ROAD,HASTINGS-SUNRISE,ODD,1,3,Y,NA,NA,NA
10579,2020,HARRISON DRIVE,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,Y,4,2000,HARRISON DRIVE,VICTORIA-FRASERVIEW,EVEN,1,3,Y,2009-04-02,-123.063432,49.209572
11378,4502,W 11TH AV,STYRAX,OBASSIA,NA,FRAGRANT SNOWBELL,N,N,12,4500,W 11TH AV,WEST POINT GREY,EVEN,2,4,Y,1998-04-22,-123.20933,49.26286
11678,4300,DINMONT AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,5,4300,DINMONT AV,RILEY PARK,EVEN,1,3,Y,2010-11-18,NA,NA
12872,1308,E 13TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,7,1500,E 13TH AV,KENSINGTON-CEDAR COTTAGE,EVEN,1,2.75,Y,2005-03-01,NA,NA
3665,4507,W 4TH AV,STYRAX,OBASSIA,NA,FRAGRANT SNOWBELL,N,Y,8,4500,W 4TH AV,WEST POINT GREY,ODD,1,2,Y,2005-11-03,-123.20942,49.2691
4987,2050,W 1ST AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,b,2000,W 1ST AV,KITSILANO,EVEN,1,3,Y,2009-12-03,-123.151529,49.270694
5148,2056,W 6TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,Y,4,2000,W 6TH AV,KITSILANO,EVEN,1,2,Y,2005-03-30,NA,NA
5165,1655,WHYTE AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,50,1600,WHYTE AV,KITSILANO,ODD,1,3,N,NA,NA,NA
5241,2406,W 6TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,5,2200,BALSAM ST,KITSILANO,ODD,2,6,Y,1997-02-25,-123.160027,49.266281
5609,4554,W 6TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,12,4500,W 6TH AV,WEST POINT GREY,EVEN,2,4,Y,1996-12-11,-123.21036,49.26726
5612,4576,W 6TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,12,4500,W 6TH AV,WEST POINT GREY,EVEN,2,3,Y,1996-12-12,-123.21118,49.26727
5620,4596,W 6TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,12,4500,W 6TH AV,WEST POINT GREY,EVEN,2,3,Y,1996-12-12,NA,NA
5719,6250,BLENHEIM ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,7,6200,BLENHEIM ST,KERRISDALE,EVEN,1,3,Y,2012-01-16,-123.17866,49.22964
8998,238,E 10TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,6,200,E 10TH AV,MOUNT PLEASANT,EVEN,2,4,Y,1997-02-17,NA,NA
11218,46,PEVERIL AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,6,0,PEVERIL AV,RILEY PARK,EVEN,1,3,Y,2009-12-11,-123.106954,49.245703
11221,38,PEVERIL AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,6,0,PEVERIL AV,RILEY PARK,EVEN,1,3,Y,2009-12-11,-123.10679,49.245561
11495,4400,DINMONT AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,5,4400,DINMONT AV,RILEY PARK,EVEN,1,3,Y,2010-11-19,-123.110514,49.245181
11587,4400,DINMONT AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,5,4400,DINMONT AV,RILEY PARK,EVEN,1,3,Y,2010-11-19,-123.110767,49.245053
11667,4300,DINMONT AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,5,4300,DINMONT AV,RILEY PARK,EVEN,1,3,Y,2010-11-18,NA,NA
11672,4300,DINMONT AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,5,4300,DINMONT AV,RILEY PARK,EVEN,1,3,Y,2010-11-18,NA,NA
11673,4300,DINMONT AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,5,4300,DINMONT AV,RILEY PARK,EVEN,1,3,Y,2010-11-18,NA,NA
11862,4300,DINMONT AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,5,4300,DINMONT AV,RILEY PARK,EVEN,1,3,Y,2010-11-18,-123.109426,49.245708
198669,4608,ELM ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,10,4600,ELM ST,ARBUTUS-RIDGE,EVEN,2,6,Y,2002-10-30,-123.16518,49.244753
199007,3707,INVERNESS ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,5,3700,INVERNESS ST,KENSINGTON-CEDAR COTTAGE,ODD,3,3,Y,2003-02-14,-123.079998,49.251546
199217,6511,MACDONALD ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,6,2800,W 49TH AV,KERRISDALE,EVEN,2,2,Y,2002-11-19,-123.16775,49.22726
199251,6510,MARINE CRESCENT,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,8,2400,W 49TH AV,KERRISDALE,EVEN,2,3,Y,2002-11-15,-123.163494,49.227208
199734,2308,STEPHENS ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,6,2300,STEPHENS ST,KITSILANO,EVEN,2,3,Y,2002-11-01,-123.16639,49.265497
199735,2310,STEPHENS ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,6,2300,STEPHENS ST,KITSILANO,EVEN,2,3,Y,2002-10-31,-123.166395,49.265394
200018,4616,W 2ND AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,4,4600,W 2ND AV,WEST POINT GREY,EVEN,2,4.75,Y,2003-03-07,-123.2125,49.27135
200263,3202,W 43RD AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,N,3200,W 43RD AV,KERRISDALE,EVEN,2,3,Y,2002-11-22,-123.17777,49.23278
200337,2462,W 49TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,6,2400,W 49TH AV,KERRISDALE,EVEN,2,3,Y,2002-11-18,-123.161993,49.227183
200597,1416,WOODLAND DRIVE,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,4,1400,WOODLAND DRIVE,GRANDVIEW-WOODLAND,EVEN,2,5.75,Y,2003-03-06,-123.073366,49.271864
200598,1456,WOODLAND DRIVE,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,4,1400,WOODLAND DRIVE,GRANDVIEW-WOODLAND,EVEN,2,5.25,Y,2003-03-06,-123.073373,49.271625
201752,9040,SHAUGHNESSY ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,4,800,W KENT AV SOUTH,MARPOLE,EVEN,1,3,Y,2003-11-14,NA,NA
201754,9040,SHAUGHNESSY ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,4,800,W KENT AV SOUTH,MARPOLE,EVEN,1,3,Y,2003-11-14,NA,NA
201756,9040,SHAUGHNESSY ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,4,800,W KENT AV SOUTH,MARPOLE,EVEN,1,3,Y,2003-11-14,NA,NA
201757,9040,SHAUGHNESSY ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,4,800,W KENT AV SOUTH,MARPOLE,EVEN,1,3,Y,2003-11-14,NA,NA
204082,773,W 69TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,6,700,W 69TH AV,MARPOLE,ODD,1,3,Y,2008-02-25,-123.123279,49.209406
204288,3625,PRINCE ALBERT ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,6,3600,PRINCE ALBERT ST,KENSINGTON-CEDAR COTTAGE,ODD,1,4,Y,2005-02-28,-123.087704,49.252231
204965,787,BEATTY ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,C,700,BEATTY ST,DOWNTOWN,ODD,1,5,Y,NA,-123.113789,49.277808
205061,3268,E 47TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,7,3200,E 47TH AV,KILLARNEY,EVEN,2,4,Y,NA,NA,NA
205112,5618,PRINCE EDWARD ST,STYRAX,OBASSIA,NA,FRAGRANT SNOWBELL,Y,N,NA,5600,PRINCE EDWARD ST,RILEY PARK,EVEN,2,3,N,2004-11-01,-123.097087,49.234107
206077,2227,FRANKLIN ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,Y,7,2200,FRANKLIN ST,GRANDVIEW-WOODLAND,ODD,1,4,Y,2004-12-15,-123.059189,49.282142
166560,4117,CYPRESS CRESCENT,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,6,1900,W KING EDWARD AV,SHAUGHNESSY,EVEN,2,3,Y,1996-01-29,-123.149054,49.249564
167238,2756,W 30TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,10,2700,W 30TH AV,ARBUTUS-RIDGE,EVEN,0,0,Y,NA,NA,NA
169294,1177,W 33RD AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,12,1100,W 33RD AV,SHAUGHNESSY,ODD,2,3,Y,1999-02-19,-123.131936,49.24165
170621,2420,KAMLOOPS ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,N,2400,KAMLOOPS ST,HASTINGS-SUNRISE,EVEN,2,4,Y,1996-11-13,-123.054604,49.262603
